id,branch_id,isDirectory,path,name,line_count,functional_line_count
1962,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/de.js,de.js,13,12
1963,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/el.js,el.js,13,12
1964,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/en-gb.js,en-gb.js,11,10
1965,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/en.js,en.js,11,10
1966,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/eo.js,eo.js,13,12
1967,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/es.js,es.js,12,11
1968,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/et.js,et.js,11,10
1969,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fa.js,fa.js,11,10
1970,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fi.js,fi.js,12,11
1971,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fr-ca.js,fr-ca.js,12,11
1972,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/fr.js,fr.js,13,12
1973,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/gl.js,gl.js,12,11
1974,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/gu.js,gu.js,11,10
1975,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/he.js,he.js,11,10
1976,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/hi.js,hi.js,11,10
1977,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/hr.js,hr.js,11,10
1978,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/hu.js,hu.js,13,12
1979,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/id.js,id.js,11,10
1980,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/it.js,it.js,13,12
1981,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ja.js,ja.js,9,8
1982,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/km.js,km.js,11,10
1983,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ko.js,ko.js,10,9
1984,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ku.js,ku.js,12,11
1985,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/lt.js,lt.js,11,10
1986,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/lv.js,lv.js,13,12
1987,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/mk.js,mk.js,11,10
1988,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/mn.js,mn.js,11,10
1989,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/nb.js,nb.js,12,11
1990,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/nl.js,nl.js,12,11
1991,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/no.js,no.js,11,10
1992,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/pl.js,pl.js,13,12
1993,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/pt-br.js,pt-br.js,12,11
1994,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/pt.js,pt.js,12,11
1995,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ro.js,ro.js,12,11
1996,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ru.js,ru.js,11,10
1997,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/si.js,si.js,10,9
1998,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sk.js,sk.js,12,11
1999,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sl.js,sl.js,12,11
2000,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sq.js,sq.js,11,10
2001,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sr-latn.js,sr-latn.js,11,10
2002,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sr.js,sr.js,11,10
2003,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/sv.js,sv.js,12,11
2004,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/th.js,th.js,11,10
2005,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/tr.js,tr.js,12,11
2006,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/tt.js,tt.js,11,10
2007,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/ug.js,ug.js,11,10
2067,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/images/hidpi,hidpi,0,0
2008,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/uk.js,uk.js,12,11
2009,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/vi.js,vi.js,11,10
2010,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/zh-cn.js,zh-cn.js,9,8
2011,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/a11yhelp/dialogs/lang/zh.js,zh.js,9,8
2012,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/about,about,0,0
2013,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/about/dialogs,dialogs,0,0
2014,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/about/dialogs/about.js,about.js,7,6
2015,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/about/dialogs/hidpi,hidpi,0,0
2016,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/about/dialogs/hidpi/logo_ckeditor.png,logo_ckeditor.png,50,50
2017,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/about/dialogs/logo_ckeditor.png,logo_ckeditor.png,25,23
2018,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/clipboard,clipboard,0,0
2019,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/clipboard/dialogs,dialogs,0,0
2020,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/clipboard/dialogs/paste.js,paste.js,11,10
2021,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/colordialog,colordialog,0,0
2022,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/colordialog/dialogs,dialogs,0,0
2023,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/colordialog/dialogs/colordialog.js,colordialog.js,13,12
2024,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/dialog,dialog,0,0
2025,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/dialog/dialogDefinition.js,dialogDefinition.js,5,3
2026,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/div,div,0,0
2027,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/div/dialogs,dialogs,0,0
2028,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/div/dialogs/div.js,div.js,9,9
2029,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/find,find,0,0
2030,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/find/dialogs,dialogs,0,0
2031,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/find/dialogs/find.js,find.js,24,23
2032,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/flash,flash,0,0
2033,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/flash/dialogs,dialogs,0,0
2034,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/flash/dialogs/flash.js,flash.js,24,23
2035,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/flash/images,images,0,0
2036,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/flash/images/placeholder.png,placeholder.png,5,5
2037,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms,forms,0,0
2038,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs,dialogs,0,0
2039,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/button.js,button.js,8,7
2040,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/checkbox.js,checkbox.js,8,7
2041,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/form.js,form.js,8,7
2042,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/hiddenfield.js,hiddenfield.js,8,7
2043,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/radio.js,radio.js,8,7
2044,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/select.js,select.js,20,19
2045,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/textarea.js,textarea.js,8,7
2046,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/dialogs/textfield.js,textfield.js,10,9
2047,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/images,images,0,0
2048,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/forms/images/hiddenfield.gif,hiddenfield.gif,1,1
2049,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/icons.png,icons.png,75,68
2050,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/icons_hidpi.png,icons_hidpi.png,298,277
2051,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/iframe,iframe,0,0
2052,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/iframe/dialogs,dialogs,0,0
2053,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/iframe/dialogs/iframe.js,iframe.js,10,9
2054,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/iframe/images,images,0,0
2055,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/iframe/images/placeholder.png,placeholder.png,5,5
2056,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/image,image,0,0
2057,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/image/dialogs,dialogs,0,0
2058,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/image/dialogs/image.js,image.js,43,42
2059,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/image/images,images,0,0
2060,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/image/images/noimage.png,noimage.png,7,7
2061,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link,link,0,0
2062,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/dialogs,dialogs,0,0
2063,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/dialogs/anchor.js,anchor.js,7,6
2064,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/dialogs/link.js,link.js,26,25
2065,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/images,images,0,0
2066,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/images/anchor.png,anchor.png,3,3
2068,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/link/images/hidpi/anchor.png,anchor.png,9,9
2069,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/liststyle,liststyle,0,0
2070,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/liststyle/dialogs,dialogs,0,0
2071,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/liststyle/dialogs/liststyle.js,liststyle.js,10,9
2072,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline,magicline,0,0
2073,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline/images,images,0,0
2074,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline/images/hidpi,hidpi,0,0
2075,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline/images/hidpi/icon-rtl.png,icon-rtl.png,4,4
2076,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline/images/hidpi/icon.png,icon.png,4,4
2077,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline/images/icon-rtl.png,icon-rtl.png,5,5
2078,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/magicline/images/icon.png,icon.png,4,4
2079,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/pagebreak,pagebreak,0,0
2080,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/pagebreak/images,images,0,0
2081,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/pagebreak/images/pagebreak.gif,pagebreak.gif,1,1
2082,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/pastefromword,pastefromword,0,0
2083,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/pastefromword/filter,filter,0,0
2084,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/pastefromword/filter/default.js,default.js,31,30
2085,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/preview,preview,0,0
2086,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/preview/preview.html,preview.html,14,9
2087,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/scayt,scayt,0,0
2088,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/scayt/LICENSE.md,LICENSE.md,29,16
2089,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/scayt/README.md,README.md,26,13
2090,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/scayt/dialogs,dialogs,0,0
2091,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/scayt/dialogs/options.js,options.js,17,17
2092,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/scayt/dialogs/toolbar.css,toolbar.css,72,70
2093,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks,showblocks,0,0
2094,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images,images,0,0
2095,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_address.png,block_address.png,4,4
2096,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_blockquote.png,block_blockquote.png,3,3
2097,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_div.png,block_div.png,3,3
2098,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_h1.png,block_h1.png,3,3
2099,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_h2.png,block_h2.png,3,3
2100,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_h3.png,block_h3.png,3,3
2101,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_h4.png,block_h4.png,3,3
2102,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_h5.png,block_h5.png,3,3
2103,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_h6.png,block_h6.png,3,3
2104,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_p.png,block_p.png,3,3
2105,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/showblocks/images/block_pre.png,block_pre.png,3,3
2106,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley,smiley,0,0
2107,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/dialogs,dialogs,0,0
2108,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/dialogs/smiley.js,smiley.js,10,9
2109,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images,images,0,0
2110,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/angel_smile.gif,angel_smile.gif,4,4
2111,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/angel_smile.png,angel_smile.png,5,5
2112,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/angry_smile.gif,angry_smile.gif,6,6
2113,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/angry_smile.png,angry_smile.png,6,6
2114,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/broken_heart.gif,broken_heart.gif,2,2
2115,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/broken_heart.png,broken_heart.png,4,4
2116,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/confused_smile.gif,confused_smile.gif,7,7
2117,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/confused_smile.png,confused_smile.png,9,9
2118,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/cry_smile.gif,cry_smile.gif,5,5
2119,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/cry_smile.png,cry_smile.png,7,7
2120,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/devil_smile.gif,devil_smile.gif,5,5
2121,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/devil_smile.png,devil_smile.png,9,9
2122,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/embaressed_smile.gif,embaressed_smile.gif,5,4
3416,5,False,build/webapps/baraza/logonError.jsp,logonError.jsp,164,121
2123,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/embarrassed_smile.gif,embarrassed_smile.gif,5,4
2124,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/embarrassed_smile.png,embarrassed_smile.png,9,9
2125,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/envelope.gif,envelope.gif,5,5
2126,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/envelope.png,envelope.png,5,5
2127,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/heart.gif,heart.gif,3,2
2128,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/heart.png,heart.png,7,7
2129,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/kiss.gif,kiss.gif,7,5
2130,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/kiss.png,kiss.png,6,6
2131,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/lightbulb.gif,lightbulb.gif,4,4
2132,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/lightbulb.png,lightbulb.png,3,3
2133,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/omg_smile.gif,omg_smile.gif,10,10
2134,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/omg_smile.png,omg_smile.png,8,8
2135,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/regular_smile.gif,regular_smile.gif,9,8
2136,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/regular_smile.png,regular_smile.png,5,5
2137,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/sad_smile.gif,sad_smile.gif,1,1
2138,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/sad_smile.png,sad_smile.png,5,5
2139,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/shades_smile.gif,shades_smile.gif,4,4
2140,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/shades_smile.png,shades_smile.png,7,7
2141,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/teeth_smile.gif,teeth_smile.gif,5,5
2142,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/teeth_smile.png,teeth_smile.png,7,7
2143,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/thumbs_down.gif,thumbs_down.gif,5,5
2144,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/thumbs_down.png,thumbs_down.png,4,4
2145,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/thumbs_up.gif,thumbs_up.gif,3,3
2146,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/thumbs_up.png,thumbs_up.png,8,8
2147,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/tongue_smile.gif,tongue_smile.gif,6,6
2148,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/tongue_smile.png,tongue_smile.png,5,5
2149,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/tounge_smile.gif,tounge_smile.gif,6,6
2150,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/whatchutalkingabout_smile.gif,whatchutalkingabout_smile.gif,1,1
2151,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/whatchutalkingabout_smile.png,whatchutalkingabout_smile.png,4,4
2152,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/wink_smile.gif,wink_smile.gif,5,5
2153,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/smiley/images/wink_smile.png,wink_smile.png,7,7
2154,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar,specialchar,0,0
2155,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs,dialogs,0,0
2156,5,True,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang,lang,0,0
2157,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/_translationstatus.txt,_translationstatus.txt,21,19
2158,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/ar.js,ar.js,13,12
2159,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/bg.js,bg.js,13,12
2160,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/ca.js,ca.js,14,13
2161,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/cs.js,cs.js,13,12
2162,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/cy.js,cy.js,14,13
2163,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/de.js,de.js,13,12
2164,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/el.js,el.js,13,12
2165,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/en-gb.js,en-gb.js,13,12
2166,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/en.js,en.js,13,12
2167,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/eo.js,eo.js,12,11
2168,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/es.js,es.js,13,12
2169,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/et.js,et.js,13,12
2170,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/fa.js,fa.js,12,11
2171,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/fi.js,fi.js,13,12
2172,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/fr-ca.js,fr-ca.js,10,9
2173,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/fr.js,fr.js,11,10
2174,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/gl.js,gl.js,13,12
2175,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/he.js,he.js,12,11
2176,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/hr.js,hr.js,13,12
2177,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/hu.js,hu.js,12,11
2178,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/id.js,id.js,13,12
2179,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/it.js,it.js,14,13
2180,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/ja.js,ja.js,9,8
2181,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/km.js,km.js,13,12
2182,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/ku.js,ku.js,13,12
2183,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/lv.js,lv.js,13,12
2184,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/nb.js,nb.js,11,10
2185,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/nl.js,nl.js,13,12
2186,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/no.js,no.js,11,10
2187,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/pl.js,pl.js,12,11
2188,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/pt-br.js,pt-br.js,11,10
2189,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/pt.js,pt.js,13,12
2190,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/ru.js,ru.js,13,12
2191,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/si.js,si.js,13,12
2192,5,False,build/webapps/baraza/assets/global/plugins/ckeditor/plugins/specialchar/dialogs/lang/sk.js,sk.js,13,12
